begin,open,close,high,low,value,volume,log_return
2014-09-24,77.93,79.05,79.55,77.87,9743665248.4,123499180,0.0174827396724115
2014-09-25,79.6,78.01,80.15,78.0,9593588851.2,121092190,-0.013243540055259172
2014-09-26,77.56,77.6,78.43,76.85,8662360631.6,111612420,-0.00526959641104882
2014-09-29,77.98,76.7,78.38,76.53,7794311609.8,100645000,-0.011665718815962409
2014-09-30,77.08,75.52,77.44,75.52,11065325634.6,144552360,-0.015504186535965312
2014-10-01,75.2,74.26,76.26,74.26,9813229524.8,130262550,-0.016825073088311052
2014-10-02,74.05,73.15,74.47,72.57,10657701141.0,145206610,-0.015060321282800703
2014-10-03,73.73,73.77,74.69,73.12,8251476086.9,111663690,0.008440017430077391
2014-10-06,74.36,76.33,76.6,74.25,9485664906.9,125594530,0.03411390091416812
2014-10-07,76.33,75.32,76.54,74.96,7353823645.6,97153580,-0.01332034202142737
2014-10-08,74.85,73.8,75.25,73.76,9823200108.0,132003430,-0.020386972182524835
2014-10-09,75.05,73.65,75.7,73.52,10790147160.4,144528280,-0.002034588697787463
2014-10-10,72.64,73.5,73.77,72.06,10334279936.8,141617220,-0.002038736689848317
2014-10-13,72.8,74.26,75.24,72.65,8700342715.7,116922770,0.010287042530143006
2014-10-14,74.15,74.55,75.36,73.86,7128513782.7,95473820,0.0038975924618132626
2014-10-15,74.31,73.08,74.86,72.81,8865781517.8,120577500,-0.019915309700941432
2014-10-16,73.2,71.12,74.05,70.95,14162680267.6,195738120,-0.027186140304156718
2014-10-17,71.8,73.15,73.3,71.38,10590495491.3,146039730,0.028143536260484128
2014-10-20,73.4,72.25,73.93,71.75,8881557582.1,122048450,-0.012379800473591855
2014-10-21,72.0,72.5,73.16,71.3,8448389158.6,116676840,0.0034542348680876036
2014-10-22,73.0,71.82,73.37,71.8,7122868294.3,98536180,-0.009423573062692366
2014-10-23,71.47,71.59,72.1,70.85,9462546234.6,132619500,-0.00320758938984294
2014-10-24,71.35,72.49,72.49,70.93,5450085857.4,76065860,0.012493221904692663
2014-10-27,73.2,72.9,73.78,72.25,8754745253.3,119696300,0.005640017701826123
2014-10-28,73.18,73.9,74.2,72.73,7463421519.8,101388880,0.013624188939543638
2014-10-29,74.1,74.05,74.8,73.68,7438238512.1,100125200,0.002027712759651613
2014-10-30,73.7,74.98,75.13,73.43,13453034887.8,180995180,0.012480870593958237
2014-10-31,75.45,76.23,76.84,75.23,11759995500.7,154675720,0.016533674692416348
2014-11-03,76.07,76.29,76.66,75.61,3803202502.7,49892210,0.0007867821019556861
2014-11-05,75.8,75.65,75.94,75.02,7625975611.1,101085650,-0.00842442786777299
2014-11-06,75.76,75.05,76.88,74.75,8343805220.4,109722350,-0.007962882154894036
2014-11-07,75.16,75.69,77.65,74.41,14790665046.6,195083240,0.008491493241605025
2014-11-10,76.36,77.78,77.78,76.12,9681955158.5,125636500,0.027238277406525117
2014-11-11,77.85,77.34,78.7,77.01,10202557176.4,130820430,-0.005673042548450206
2014-11-12,77.35,76.32,77.55,76.13,8738507254.5,113847180,-0.01327625903912002
2014-11-13,76.31,74.03,76.5,73.73,11286173621.4,150544890,-0.030464610685024037
2014-11-14,73.8,74.15,74.5,73.1,7512929431.5,101827010,0.0016196521289342364
