begin,open,close,high,low,value,volume,log_return
2020-02-14,583.82,584.69,584.71,583.76,38016149697.1,0,0.0016946400378706698
2020-02-17,585.58,585.36,585.93,585.33,18417211170.7,0,0.0011452503281584238
2020-02-18,585.5,585.28,586.48,584.85,16211094211.1,0,-0.0001366773732737681
2020-02-19,585.4,586.43,586.43,585.4,29098948306.2,0,0.0019629436793402824
2020-02-20,586.55,587.68,587.73,586.55,26886094344.0,0,0.0021292731895158124
2020-02-21,587.78,586.56,588.32,585.87,27963830546.7,0,-0.0019076174200170209
2020-02-25,587.0,585.76,587.94,585.76,22343007302.6,0,-0.0013648152794140727
2020-02-26,585.86,583.84,585.99,583.24,37241045174.8,0,-0.0032831766837885185
2020-02-27,583.98,582.24,584.01,582.24,38414721381.4,0,-0.0027442388242878836
2020-02-28,582.29,573.25,582.35,572.44,66172896080.9,0,-0.015560812125835894
2020-03-02,574.44,576.7,578.82,574.21,49792196208.9,0,0.006000278883353162
2020-03-03,576.59,580.92,580.92,576.59,46895746605.3,0,0.0072908531182361395
2020-03-04,581.21,586.18,586.2,581.21,79845411635.7,0,0.009013855906707356
2020-03-05,586.32,586.8,588.25,586.2,69109612364.0,0,0.001057136622516122
2020-03-06,586.94,576.13,586.94,576.13,42633783065.4,0,-0.018350716593650528
2020-03-10,575.44,559.42,575.44,555.26,69791440221.0,0,-0.029432796954362576
2020-03-11,559.95,557.78,561.56,557.78,48067771129.1,0,-0.00293591331544941
2020-03-12,557.86,540.15,557.86,540.15,53599992611.9,0,-0.03211774064237023
2020-03-13,540.23,540.6,541.2,537.52,53163838792.6,0,0.0008327550793533944
2020-03-16,540.83,534.22,542.61,534.2,47036981449.2,0,-0.011871894705951873
2020-03-17,534.29,534.65,538.04,533.86,39831203953.4,0,0.0008045880662702203
2020-03-18,534.8,528.73,535.71,528.73,69804099192.1,0,-0.011134422616665076
2020-03-19,528.95,531.09,531.16,525.81,42844724292.1,0,0.004453593819296402
2020-03-20,531.53,542.73,542.73,531.53,38903239570.1,0,0.02168046029598264
2020-03-23,543.32,543.47,544.39,539.87,24306372004.6,0,0.0013625485444422078
2020-03-24,543.68,557.11,557.11,543.68,50112658050.1,0,0.024788199718672615
2020-03-25,557.24,557.21,561.45,557.17,37559716685.5,0,0.0001794816574565931
2020-03-26,557.03,559.13,559.19,556.04,38159069807.1,0,0.003439815635330992
2020-03-27,559.58,562.65,563.04,559.41,45556706507.4,0,0.006275760938824423
2020-03-30,562.77,561.13,562.77,558.52,14095113032.1,0,-0.002705157463081587
2020-03-31,561.09,567.5,567.5,561.07,22714918949.2,0,0.011288141622633389
2020-04-01,567.6,566.38,568.76,566.15,14118853135.1,0,-0.0019755183339496335
2020-04-02,566.55,565.9,569.55,565.82,12921749081.5,0,-0.0008478468731299626
2020-04-03,566.08,567.71,567.72,566.08,18688589070.5,0,0.003193340810528291
2020-04-06,568.16,569.88,569.92,567.97,11166435898.9,0,0.003815087390024347
2020-04-07,570.0,570.7,571.23,569.79,15755149273.2,0,0.0014378651936316662
2020-04-08,570.68,570.03,570.74,569.46,6669839067.32,0,-0.0011746865201122728
2020-04-09,570.11,571.65,571.67,570.11,34971077584.9,0,0.002837924965428736
2020-04-10,571.76,572.2,572.68,571.76,19101060062.7,0,0.0009616646280309815
2020-04-13,572.54,572.82,574.92,572.54,6792943570.41,0,0.0010829506219869726
2020-04-14,572.96,572.89,573.42,572.86,32446047970.4,0,0.00012219497095616524
2020-04-15,572.93,571.09,573.1,571.09,21935130544.8,0,-0.0031469107597279773
2020-04-16,571.23,573.32,573.32,570.61,40686705782.0,0,0.003897209605789948
2020-04-17,573.4,581.05,581.05,573.3,48258632623.9,0,0.01339278661386765
2020-04-20,581.76,587.23,587.24,581.76,17898977240.4,0,0.010579754244633876
2020-04-21,587.23,583.55,587.42,583.54,15534765960.8,0,-0.006286428055153925
2020-04-22,583.68,586.17,586.17,583.63,25566986549.0,0,0.004479712036166947
2020-04-23,586.35,590.11,590.11,586.08,24162499773.6,0,0.006699110305298471
2020-04-24,590.23,592.33,592.33,589.99,26345063266.2,0,0.003754951808864771
2020-04-27,592.76,592.52,593.39,592.51,16315163287.4,0,0.0003207157051585144
2020-04-28,592.36,592.76,592.76,591.74,17156104652.0,0,0.00040496760812637814
2020-04-29,592.84,592.68,593.26,592.66,30181307907.9,0,-0.00013497098144402072
2020-04-30,592.88,592.76,593.48,592.53,25310978778.3,0,0.000134970981443937
2020-05-04,593.34,593.69,594.43,593.34,103852739.92,0,0.0015677022891331582
2020-05-05,593.75,594.52,594.52,593.48,8654414858.28,0,0.0013970596695831953
2020-05-06,594.43,593.86,594.8,593.86,15454268835.8,0,-0.001110755933048054
2020-05-07,594.41,594.06,594.74,594.06,26065647529.9,0,0.0003367230148321295
2020-05-08,594.23,596.38,596.38,594.18,36562675107.3,0,0.0038977234252331235
2020-05-12,596.74,600.63,600.64,596.74,21199843576.4,0,0.007101056564006543
2020-05-13,600.76,601.53,601.63,600.1,28393166671.7,0,0.001497305131004402
2020-05-14,601.82,602.38,602.38,601.41,80416513384.9,0,0.001412065920603359
