begin,open,close,high,low,value,volume,log_return
2004-03-26,618.01,619.68,625.53,618.01,9157606019.63,0,0.0026985772098924122
2004-03-29,619.68,633.32,633.52,619.5,9464090205.04,0,0.02177260786679144
2004-03-30,633.32,635.74,642.67,630.8,14673997349.89,0,0.003813851091884806
2004-03-31,635.74,644.64,648.31,635.68,10685803504.79,0,0.013902346717918826
2004-04-01,644.64,646.29,647.94,640.28,12430602866.13,0,0.0025562980154084825
2004-04-02,646.29,656.68,657.23,646.04,12653861669.8,0,0.015948517967871792
2004-04-05,656.68,664.54,665.55,655.06,11504167433.92,0,0.01189823455111441
2004-04-06,664.54,654.71,668.31,650.36,14176650457.48,0,-0.014902682475658773
2004-04-07,654.71,669.01,669.12,654.02,16126446896.11,0,0.021606618197849023
2004-04-08,669.01,678.54,680.02,669.01,12061020284.28,0,0.014144423411668577
2004-04-09,678.54,678.69,679.99,674.77,6745179860.83,0,0.00022103843948446185
2004-04-12,678.69,681.48,688.53,678.68,10026901903.65,0,0.004102434126566403
2004-04-13,681.48,661.18,682.61,659.61,13566322584.47,0,-0.030240786221831253
2004-04-14,661.18,644.5,661.18,643.52,14688930805.44,0,-0.02555129507626818
2004-04-15,644.5,651.86,654.54,638.42,12139119067.4,0,0.011354992564547632
2004-04-16,651.86,637.07,653.26,635.82,10417639720.05,0,-0.022950275299212036
2004-04-19,637.07,640.33,642.29,627.81,9667493144.21,0,0.005104128820248069
2004-04-20,640.33,644.5,644.62,633.2,10512970511.2,0,0.006491153914416174
2004-04-21,644.5,614.95,644.5,611.68,15289024734.09,0,-0.04693385869082247
2004-04-22,614.95,604.33,622.44,602.45,12559454646.49,0,-0.017420557336691175
2004-04-23,604.33,601.75,616.44,600.17,11312237847.63,0,-0.00427832968854702
2004-04-26,601.75,599.84,617.55,599.84,11108496141.32,0,-0.003179123675579349
2004-04-27,599.84,607.52,607.53,591.34,10634286679.72,0,0.012722143495890226
2004-04-28,607.52,599.15,614.43,595.97,9785814845.84,0,-0.013873112354966624
2004-04-29,599.15,559.3,599.15,547.72,15786636508.59,0,-0.06882598230098338
2004-04-30,559.3,561.78,566.62,554.75,7386221645.98,0,0.004424312351310431
2004-05-05,561.78,577.91,581.85,561.78,5936301458.23,0,0.028307833027006016
2004-05-06,577.91,571.15,580.4,569.9,4943469938.64,0,-0.011766275025902606
2004-05-07,571.15,545.79,571.15,539.16,7265493444.65,0,-0.045417585803134215
2004-05-11,545.79,523.32,545.79,503.83,8898024684.37,0,-0.042041154734146394
2004-05-12,523.32,540.72,548.11,523.32,10000929181.87,0,0.03270845314942323
2004-05-13,540.72,547.43,554.84,535.27,10903616173.13,0,0.012333014843274329
2004-05-14,547.43,537.17,549.43,531.35,7239637897.65,0,-0.018919981668546845
2004-05-17,537.17,560.59,561.97,530.42,10892253926.1,0,0.04267518257408079
2004-05-18,560.59,559.09,569.27,556.13,11454993787.98,0,-0.0026793385562961
2004-05-19,559.09,576.59,581.02,554.76,16327778918.42,0,0.03082098002385973
2004-05-20,576.59,576.14,582.57,570.95,8322034546.0,0,-0.0007807552902401011
2004-05-21,576.14,577.38,579.05,568.67,8053788557.6,0,0.0021499418781338684
2004-05-24,577.38,581.95,582.97,574.64,8048607495.19,0,0.007883904791620861
2004-05-25,581.95,559.03,584.69,558.91,11457682440.39,0,-0.04018139440995275
2004-05-26,559.03,569.2,574.03,559.03,11830426458.06,0,0.018028727237664712
2004-05-27,569.2,559.99,576.49,555.63,13516919683.36,0,-0.016312939788800246
2004-05-28,559.99,530.86,560.41,530.71,11801381196.77,0,-0.05342059343164084
2004-05-31,530.86,535.4,537.51,527.57,6701613636.29,0,0.00851579809099575
2004-06-01,535.4,512.99,540.61,505.99,11736611715.17,0,-0.04275777928286485
2004-06-02,512.99,533.88,533.92,507.38,11017335670.09,0,0.03991474280256345
2004-06-03,533.88,535.89,540.86,519.6,12102678610.18,0,0.0037578215229519866
2004-06-04,535.89,522.29,538.72,520.31,10966426895.43,0,-0.025705926954564168
2004-06-07,522.29,536.53,536.57,522.29,7934524176.68,0,0.026899489320014614
2004-06-08,536.53,543.69,544.16,529.04,12849084878.57,0,0.01325675299251622
2004-06-09,543.69,537.08,550.53,536.29,9304377247.77,0,-0.012232172282361986
2004-06-10,537.08,530.24,537.6,520.76,8908961689.24,0,-0.012817324966309267
2004-06-11,530.24,526.24,533.59,518.29,9961400318.31,0,-0.007572351797451246
2004-06-15,526.24,507.07,526.25,499.9,9299515617.97,0,-0.037108321318799195
2004-06-16,507.07,508.54,508.63,486.36,10972708624.43,0,0.0028948140064463846
2004-06-17,508.54,556.0,556.12,507.75,16034157205.62,0,0.0892244191221883
2004-06-18,556.0,558.09,564.39,552.61,12652287889.57,0,0.00375194544742373
2004-06-21,558.09,571.82,576.31,558.08,10766532904.41,0,0.024304016843293055
2004-06-22,571.82,556.98,571.82,556.68,8168168684.93,0,-0.02629492390140297
2004-06-23,556.98,551.47,560.83,551.22,8380038434.71,0,-0.009941892524736215
2004-06-24,551.47,556.16,560.96,549.79,12844951489.73,0,0.008468582521812474
2004-06-25,556.16,549.46,558.81,547.99,8524235087.64,0,-0.012120044891457626
2004-06-28,549.46,537.3,549.79,533.9,7594355578.79,0,-0.02237938001073915
2004-06-29,537.3,528.56,539.12,524.13,9179603064.71,0,-0.01640027001314559
2004-06-30,528.56,534.84,538.2,526.35,6010834286.88,0,0.011811309024834602
2004-07-01,534.84,517.61,551.36,512.8,15021392673.19,0,-0.0327455738082254
2004-07-02,517.61,514.29,517.61,501.93,8085017427.72,0,-0.006434754250740103
2004-07-05,514.29,518.71,518.96,500.43,6626610886.15,0,0.008557651450665857
2004-07-06,518.71,516.54,534.68,509.34,12084939898.43,0,-0.004192230240246936
2004-07-07,516.54,522.78,528.21,513.16,9933075284.38,0,0.012007995573332207
2004-07-08,522.78,520.8,526.84,517.46,6679639723.09,0,-0.0037946345768909815
2004-07-09,520.8,517.25,520.84,514.67,4094632283.92,0,-0.006839774268707029
2004-07-12,517.25,531.63,531.68,517.25,4537899185.73,0,0.027421442029710728
2004-07-13,531.63,542.1,543.31,531.12,7375485334.7,0,0.019502727610929377
2004-07-14,542.1,542.06,545.89,534.79,7039714749.52,0,-7.378984655072697e-05
2004-07-15,542.06,546.81,548.02,539.69,6935065026.74,0,0.008724696485209942
2004-07-16,546.81,544.07,546.86,540.5,3646292140.2,0,-0.005023477856527679
2004-07-19,544.07,554.83,556.47,543.19,6793711653.85,0,0.01958384547034579
2004-07-20,554.83,532.67,560.73,532.31,12192294356.57,0,-0.04075966505796189
2004-07-21,532.67,524.95,538.87,522.92,7317698359.01,0,-0.014599075499857575
2004-07-22,524.95,510.76,524.95,506.79,8000210245.15,0,-0.02740320740446997
2004-07-23,510.76,519.32,521.98,510.76,5367216125.76,0,0.01662045093557241
2004-07-26,519.32,509.05,526.23,506.68,6060982493.92,0,-0.01997401993884803
2004-07-27,509.05,501.79,512.21,499.19,5782009581.05,0,-0.014364538077723445
