date,close_LKOH,log_return_LKOH,close_SBER,log_return_SBER,close_IMOEX,log_return_IMOEX,risk_free_rate,CAL_LKOH,CAL_SBER,CML_LKOH,CML_SBER,SML_LKOH,SML_SBER,Treynor_LKOH,Treynor_SBER,Sortino_LKOH,Sortino_SBER,Jensens_Alpha_LKOH,Jensens_Alpha_SBER
2014-05-28,1944.9,0.0075351306152301,84.95,0.0073251745313907,1425.95,0.0060704938341554,0.0776999999999999,-0.0130515851270472,1.281112422180903,0.7521639056731226,1.0474367162387224,0.689576765382257,0.9409538975935816,-0.0115506073257901,0.7833762963126275,-0.1539148905890558,8.506911299084152,-0.7026283505093043,0.3401585245873211
2014-05-29,1977.7,0.0167239914789195,85.65,0.0082063766521879,1447.39,0.0149236762220804,0.0776,0.1607579148879556,1.3324607457926805,0.8724350481023692,1.1987002530684532,0.7935875521560607,1.064146350154479,0.1335755181836887,0.8289819491037642,1.7803617695944658,8.848097931079248,-0.632829637268105,0.26831439563820125
2014-05-30,1968.0,-0.0049167547157806,84.5,-0.0135176904070008,1432.03,-0.010668916446173,0.0773,0.4985652430379355,1.393756260005903,1.2115251592002978,1.5703297713137074,1.118701445963426,1.3273854927724325,0.4097127844160711,0.9661592387552852,5.539691645349069,9.255369974690131,-0.6201362029254907,0.06637076723347035
2014-06-02,2037.0,0.0344603386146071,85.91,0.0165487022868368,1464.47,0.0224003842290513,0.0775,0.3649046713906549,1.0245090105774337,0.7955027202912084,1.067469913260156,0.7168537302791688,0.9214174573412118,0.326703525102536,0.7144196483158063,3.901218568563429,7.581151316842465,-0.3519490588885138,0.10309155323622143
2014-06-03,2050.0,0.006361655905648,86.84,0.0107671083601259,1472.83,0.0056923178250208,0.0768,0.9591261470685362,1.2492064366992504,1.3363554625042164,1.507146881757888,1.2491144284774074,1.271058293635813,0.7674974641655637,0.9825373752011524,10.267542166462002,9.245105703551076,-0.28998828140887123,-0.021851856936562664
2014-06-04,2047.0,-0.0014644864711643,87.81,0.0111080443618129,1475.79,0.0020077195395121,0.0751,1.0020602231455202,1.3468134280360822,1.3752568981601123,1.5555733715920843,1.2792436147230049,1.3049128237682524,0.8056482992657343,1.0617224379977428,10.727602459228736,9.967974129902574,-0.2771833915774846,0.04190060426782982
2014-06-05,2035.0,-0.0058794877845941,87.43,-0.0043369161791045,1470.7,-0.0034549617091351,0.0761,0.9163657972780872,1.4375892874823804,1.3358291420780917,1.5101702289095609,1.2365996342265757,1.2482854561092211,0.7378943888050553,1.1471019811600731,8.984481616545443,10.640329501638456,-0.3202338369484885,0.1893038313731592
2014-06-06,2030.6,-0.0021645030095731,89.0,0.01779789653934,1484.94,0.0096358894738627,0.0756,0.7753071667489225,1.288736807210809,1.1872031919097008,1.3398941825988715,1.0992058185713611,1.1111519971673105,0.6248264769507161,1.0278319975852286,7.941964897113655,9.326351166151344,-0.3238986518224388,0.17758481004349846
2014-06-09,2025.0,-0.0027616153264827,88.89,-0.0012367194785562,1485.39,0.0003029966390555,0.0758,0.701931504239959,1.4663108694720794,1.2945815527943614,1.481504284101574,1.1618511511224452,1.2316299118469642,0.5868328356335304,1.1570283439263598,7.110088630062318,10.612217472903636,-0.4599196468824862,0.23468095762511498
2014-06-10,2061.4,0.0178156630620529,88.99,0.0011243536151871,1490.81,0.0036422323713082,0.0766,0.6283600007392433,1.3727338074684876,1.2332411950289812,1.4127462229101897,1.1047648995243002,1.1731654640569025,0.5256043767788982,1.081967759415538,6.4377608388488525,9.53710555985502,-0.476404898785057,0.19956834341158514
2014-06-11,2097.9,0.0175514807752383,89.0,0.000112365863369,1501.18,0.0069318691064305,0.0754,0.8214193552841477,1.3182639726464207,1.2731544329821292,1.4150204583449724,1.101034272286154,1.169504163126402,0.6893307800962465,1.0418357154020987,8.418026116384638,9.158410207836337,-0.27961491700200614,0.14875980952001866
2014-06-16,2149.0,0.0240657732645796,84.85,-0.0477513780519045,1493.93,-0.0048412339848478,0.0754,0.9929219171925242,1.256837888118924,1.3590705198114426,1.475120308571126,1.1623669913158845,1.2009486507410352,0.8228252541388155,1.0082096539461798,10.177373168569744,8.731498447576273,-0.1694450741233604,0.05588923737788898
2014-06-17,2130.0,-0.0088806379390396,83.8,-0.0124519841921979,1486.38,-0.0050665978713367,0.0764,1.2234515965325938,0.6527385627917034,1.2565936361790142,1.6421805658747797,0.925599084000988,1.236712989034702,1.142352817762892,0.4558095746821318,12.542080323900338,2.792588847150302,0.2978525125316057,-0.5839744262429987
2014-06-18,2126.9,-0.0014564591829714,83.77,-0.0003580593223192,1494.28,0.0053008518237701,0.0776999999999999,1.0729571462208298,0.4879281897818955,1.1257546595140644,1.4620054553050623,0.8405151244634457,1.1123237830958117,0.9843467758598584,0.3378844629880677,11.522799057600158,2.206267189213692,0.23244202175738415,-0.6243955933139158
2014-06-19,2112.1,-0.0069828073304029,84.8,0.0122205946321392,1495.09,0.000541920217185,0.0771,1.0129577770404288,0.4638382256566317,1.162857374818985,1.505287373384782,0.8574580869724259,1.1393451264268333,0.9386424166461552,0.3231027578012156,10.809809574548332,2.089227059289094,0.1554996900680029,-0.6755069007702015
2014-06-20,2100.0,-0.005745368478582,84.16,-0.0075757938084576,1486.3,-0.0058965955268463,0.075,0.9020527680683504,0.5684682905223296,1.1373685879348443,1.463303941855579,0.8357623200294017,1.0859598305378455,0.829080089647037,0.4018179809632631,10.015751905273024,2.561321214408544,0.06629044803894868,-0.517491540015516
2014-06-23,2082.6,-0.0083202316157188,83.68,-0.0057197486727868,1486.3,0.0,0.0776,0.8116725517348499,0.4731772008971893,0.9997864051691436,1.282395356565449,0.7402659273640445,0.9552808653671822,0.747192381134878,0.3372449906623717,9.322061704631478,2.2140275323447227,0.07140662437080525,-0.4821036644699928
2014-06-24,2099.1,0.0078915683241652,86.5,0.0331444136212207,1518.83,0.0216504914438549,0.0779,0.7039551102942576,0.4022677984364685,0.9745489054372886,1.2373584447266732,0.7190639417667928,0.9218160139275858,0.6423059744555765,0.2860044278596806,8.357913938521849,1.9386821112840904,-0.015108831472535167,-0.5195482154911173
2014-06-25,2037.4,-0.0298341962639946,84.4,-0.0245770123359221,1481.95,-0.0245815135034505,0.078,0.7498379712726638,0.6862008139404381,1.1420118114093103,1.5351564008489669,0.8102101418391793,1.197735990206601,0.7657784613126891,0.473856042612972,8.903237205318554,3.3096940324684847,-0.06037217056651556,-0.5115351762661628
2014-06-26,2028.6,-0.0043285852140707,84.1,-0.0035608346230091,1473.18,-0.0059354585057173,0.0782,0.464732611624412,0.448972954540686,0.7821831385395678,0.9910843616755332,0.60556610555724,0.7878948360902205,0.4490279342594517,0.3332947461465978,3.910432479088946,2.185229207584213,-0.140833493932828,-0.33892188154953445
2014-06-27,2021.0,-0.0037534615382742,84.33,0.0027311066076479,1477.32,0.0028063058579875,0.0762,0.412881408772071,0.4040961785560534,0.6847888155355769,0.8661793122795779,0.5305538368582052,0.6867851897677737,0.4013353244534345,0.3033273824123778,3.543355897691564,1.9970587205447727,-0.1176724280861342,-0.2826890112117203
2014-06-30,2036.0,0.0073946602667923,84.5,0.0020138607765778,1476.38,-0.0006364898478072,0.0764,0.3690506437263558,0.4132620716712539,0.694562747313017,0.8764835646719971,0.5355320723683101,0.6942087924007228,0.359561856990715,0.3105726920577193,3.220708004351408,2.042543776431926,-0.1664814286419543,-0.2809467207294688
2014-07-01,2063.9,0.0136102981449165,84.07,-0.0051017492159227,1482.92,0.0044199713764719,0.0768,0.4157507607108968,0.4162067855470776,0.6674137216017423,0.8397685009069586,0.5095846215228047,0.6635700033812821,0.4084001374145314,0.313863728900498,3.629086057061608,2.0571149785374945,-0.09383386081190792,-0.24736321783420462
2014-07-02,2110.0,0.0220905506547822,85.79,0.0202526644376684,1514.33,0.0209599799240404,0.0774,0.5070854386444744,0.3646356465179988,0.6996558393453994,0.8721735148266195,0.5315743497493375,0.6836927631546132,0.4953380782400341,0.2766849391511823,4.427778741384699,1.841517444684551,-0.024488911104863065,-0.3190571166366144
2014-07-03,2089.9,-0.0095717295459065,85.34,-0.0052591718250199,1514.47,9.244585320896386e-05,0.077,0.655901124713905,0.5040190521584235,0.8721490350203001,1.0726341298207682,0.6787123370321364,0.8490365603267904,0.6371588296490827,0.3911663908610432,5.7291290686702245,2.546900092297935,-0.022811212318231355,-0.34501750816836685
2014-07-04,2062.9,-0.0130034581252432,84.0,-0.0158264789165403,1489.53,-0.0166049088160197,0.0749,0.5682446398486952,0.4517524706708967,0.8568830890489966,1.0449312212074386,0.6637070718932883,0.8267325595409314,0.5488278678101494,0.3500751659493551,5.0941569353799405,2.3329485877710607,-0.09546243204459315,-0.37498008887003464
2014-07-07,2113.0,0.0239959788170943,85.49,0.0175826111948286,1513.72,0.0161095634015408,0.076,0.4614358596428624,0.3284184385142564,0.6582335781190518,0.8012579622538619,0.5150389203727971,0.6381454430438079,0.4542543064478858,0.2606919029907795,4.196701153065263,1.7421990549128976,-0.053603060729934704,-0.30972700452955154
2014-07-08,2122.9,0.0046743398218994,85.11,-0.0044548725492726,1516.75,0.001999690483448,0.0764,0.6123966921365084,0.4392941029083794,0.7911016116270757,0.9425759116716308,0.6286128026518251,0.7563080301118418,0.5875146378949356,0.3500453335571242,5.571802966414558,2.331659928671721,-0.016216110515316684,-0.31701392720346233
2014-07-09,2104.9,-0.0085151183881594,85.2,0.0010568963464004,1513.38,-0.0022243279261684,0.0754,0.6272792432676173,0.3981908927682459,0.7879066626727259,0.9401564584471872,0.6252686966593063,0.7527862406960432,0.6023906212348825,0.317328321818215,5.707341524506427,2.148747094748817,0.0020105466083109036,-0.3545953479277973
2014-07-10,2093.2,-0.0055739645517441,84.47,-0.0086049920958647,1494.92,-0.0122728662089399,0.075,0.5561743951372639,0.3948100462688781,0.7530872932703953,0.8913830415931951,0.5978163211098616,0.7118157303776301,0.5308771488428224,0.3162587601380983,5.184634799235688,2.1305221161322225,-0.04164192597259786,-0.3170056841087521
2014-07-11,2105.0,0.0056214716184291,84.55,0.0009466336051839,1499.82,0.0032724072024264,0.0766,0.5071540585828443,0.3307283449082083,0.6199497642415301,0.7344126782535118,0.490591974525566,0.5855402639024258,0.4952762408424767,0.2703283667147183,4.816913713949549,1.8293338675499724,0.016562084057278326,-0.2548119189942174
2014-07-14,2016.5,-0.0429521318030589,83.55,-0.0118978203031866,1483.41,-0.0110016093399346,0.0778,0.5293359314916563,0.3284801332886506,0.631225191448911,0.7471346763613939,0.4992165981587067,0.595131141391933,0.5169282627296002,0.2687768042421513,5.027755423028489,1.8167815317289375,0.030119333332949527,-0.26665100810328235
2014-07-15,2018.0,0.0007435866001314,83.09,-0.0055208973645126,1475.77,-0.0051636040898581,0.0776999999999999,0.2590199042092158,0.2492722559150393,0.5866731613797747,0.6220373156733694,0.4566214946453697,0.4976496394271996,0.2321722885381302,0.2049611616028206,1.7004062095702304,1.4133717266290968,-0.19760159043615394,-0.24837738351216024
2014-07-16,2050.8,0.0161230389959914,83.78,0.0082699578419987,1474.72,-0.0007117462145785,0.0774,0.2573539488376785,0.2111202002924297,0.5271912148480568,0.560054130769955,0.4082726972153427,0.4483026676118009,0.232978658471228,0.1739130050742616,1.6894432310362522,1.217078381426109,-0.15091874837766428,-0.2371824673193712
2014-07-17,2004.8,-0.0226856557677418,81.5,-0.0275912952720717,1440.63,-0.0233876233505285,0.0771999999999999,0.3438460369775002,0.2536863179263216,0.515137012343484,0.5422574441556071,0.3913623273868298,0.4312671147472788,0.3140233927208792,0.2100388891616552,2.2589742892146427,1.463389898587424,-0.04751629040932964,-0.1775807968209573
2014-07-18,1990.0,-0.0074096664232657,80.27,-0.0152070681033315,1422.53,-0.0126435414857913,0.0762999999999999,0.2091653416342016,0.093537590671024,0.3052604797586699,0.3237584515908815,0.2369377851230644,0.2632239221772519,0.1928806064199408,0.0772607392396151,1.3524726671425047,0.5235710972200719,-0.027772443488862736,-0.16968633150622783
2014-07-21,1940.0,-0.0254466656611642,76.56,-0.0473212049987866,1384.5,-0.0270979127980177,0.0771,0.1640261833668721,0.008195878655577,0.1994412330755808,0.2129906042239233,0.1547029826221113,0.1741463139834415,0.153316612514667,0.0061972944510689,1.079299150037523,0.0428219456180888,0.009323200744760785,-0.16595043532786452
2014-07-22,1970.0,0.0153455696746603,78.3,0.0224728558520585,1405.97,0.0153883924053536,0.0762999999999999,0.0240988231545263,-0.2457007072667591,-0.0043204687554359,-0.0049719332824977,-0.0032582173356691,-0.0040750152053677,0.0221717080568309,-0.1947726314792559,0.150175594348976,-1.2133527759873637,0.027357040490195522,-0.24162569206139134
2014-07-23,1980.5,0.0053157953299372,77.45,-0.0109150361338796,1406.58,0.0004337700731113,0.0776,0.1041610051307735,-0.1225994493087278,0.102349280403428,0.1163467542641116,0.0816616432026944,0.0990057465458562,0.0984550182519884,-0.0967273796912027,0.665636770827434,-0.6072996044099399,0.022499361928079054,-0.2216051958545841
2014-07-24,2005.0,0.0122947226786982,76.87,-0.007516883501837,1408.8,0.0015770520925148,0.0778,0.1293736463147205,-0.1762318912766652,0.1033012369842617,0.1177342138626721,0.0823082905194574,0.0997634379368872,0.1224922884218222,-0.1388730316138148,0.8278624130192506,-0.8885211280253725,0.04706535579526308,-0.2759953292135524
2014-07-25,1976.7,-0.0142152731527856,75.16,-0.0224965088157761,1388.41,-0.0145790706850107,0.0786,0.188751575689065,-0.2105923463003903,0.1123819330103786,0.1275233439295118,0.0891427662465545,0.1077104823329158,0.1787716544173591,-0.16611750504261,1.210101914096952,-1.0771923347429833,0.09960880944251055,-0.3183028286333062
2014-07-28,1957.0,-0.0100160991918077,72.82,-0.0316285317979772,1361.94,-0.0192490536213198,0.0802,0.1148103911755153,-0.3176223046391195,0.0144073433520273,0.0163470351771662,0.0116341464273756,0.0139961234971581,0.1085800904370832,-0.2489920519777585,0.746460539422265,-1.6370761127727531,0.10317624474813963,-0.33161842813627773
2014-07-29,1975.0,0.0091557099391459,73.2,0.0052047782199786,1369.83,0.0057764906557618,0.0795,0.0640629414156873,-0.4647909144170259,-0.1064812617178902,-0.1248025845090205,-0.0843653174691015,-0.1069482579112666,0.0617873677401014,-0.3594388828082704,0.4216519061795519,-2.3494517262894496,0.14842825888478883,-0.3578426565057594
2014-07-30,2005.3,0.0152252771477656,73.68,0.0065359709797856,1382.14,0.0089463781256425,0.0817,0.1063870161939718,-0.4312740271368065,-0.0691022261783415,-0.0808915695252799,-0.0547628621088711,-0.0692966572140926,0.1029286578731466,-0.3338393757674642,0.7038003847108352,-2.180285159523577,0.16114987830284294,-0.36197736992271384
2014-07-31,2000.9,-0.0021965961605407,73.6,-0.001086366212221,1379.61,-0.0018321721428348,0.0801,0.1754681796206933,-0.3927862731730513,-0.0139972646405807,-0.0163749761376754,-0.0109976483786689,-0.0139348309300152,0.1691214707621976,-0.3052536035084024,1.164099065799091,-1.986181191755238,0.1864658279993623,-0.3788514422430362
2014-08-01,1995.3,-0.0028026643639619,72.37,-0.016853176856794,1374.83,-0.0034707634208053,0.0803999999999999,0.1622134448556578,-0.390622237033172,-0.0246157283012724,-0.0286852037032334,-0.0194651818846501,-0.0244833095192687,0.1563144609259294,-0.3038292514537951,1.078869470179146,-1.9722411169368916,0.181678626740308,-0.3661389275139033
2014-08-04,1984.9,-0.0052258799399531,72.75,0.0052370571735654,1378.98,0.0030140083314642,0.0783,0.1467047865596925,-0.459486135798867,-0.0443940184899491,-0.0519787232439737,-0.0352341008271045,-0.0443404338442557,0.1413392244040223,-0.3559544474630144,0.9804548984880284,-2.3566529542376475,0.18193888738679714,-0.41514570195461126
2014-08-05,1957.0,-0.0141558466224557,71.6,-0.015933832085002,1357.89,-0.0154120710598033,0.0785,0.1210271281135895,-0.4282716701227732,-0.0263808656415721,-0.0309429132899649,-0.020770475641173,-0.0263492850054865,0.1169717607443728,-0.3315589272073476,0.817335637069837,-2.196729578224391,0.14179760375476255,-0.4019223851172866
2014-08-06,1929.8,-0.0139963178097928,69.0,-0.0369885693693404,1334.66,-0.0172554466155594,0.0802,0.0574357405795821,-0.4901174290072168,-0.1118694062499373,-0.1304406288615169,-0.0890667181413502,-0.1115604357294006,0.055220777391378,-0.3827040504860308,0.3901625941840924,-2.553884770098142,0.14650245872093237,-0.3785569932778162
2014-08-07,1932.7,0.0015016184051386,68.5,-0.0072727593290798,1333.53,-0.0008470161926689,0.0795,-0.0033186293974918,-0.6397954298897008,-0.202607690546937,-0.2426521147652791,-0.1621211440993502,-0.209002059901778,-0.0040424174958034,-0.4880133412289523,-0.0287518001797229,-3.2105199803219198,0.15880251470185833,-0.43079336998792295
2014-08-08,1928.3,-0.0022792032658627,70.7,0.0316118276343475,1348.21,0.0109482251321048,0.079,0.0030434783940484,-0.6596777619070079,-0.2037780678539096,-0.2441810896974833,-0.1629906280703972,-0.2101500343516105,0.0022065405940881,-0.5032509445706997,0.0156888172310412,-3.3435620725646857,0.16603410646444564,-0.4495277275553972
2014-08-11,1951.0,0.0117032758975519,74.3,0.0496653788211863,1372.45,0.0178196771586389,0.0807,-0.006422139661549,-0.5182702483699164,-0.1416809621248675,-0.1752242893223266,-0.1118649291940855,-0.1505451367309205,-0.0072262366807007,-0.3871473130381843,-0.0504681103426083,-2.627678626465465,0.10544278953253651,-0.3677251116389959
2014-08-12,1959.0,0.0040920773214295,73.4,-0.0121870161032434,1374.19,0.001267002761751,0.0818,0.041249596884332,-0.3080453175423541,-0.0472476249799041,-0.0622110088158249,-0.0372236038526348,-0.0534107885196097,0.0411075905276522,-0.2202040355696362,0.2830035936466746,-1.5635268470067747,0.07847320073696683,-0.25463452902274436
2014-08-13,1978.2,0.0097532013611997,74.79,0.0187602505831062,1398.85,0.0177860038652495,0.0803,0.0569631506639495,-0.3519037737403697,-0.0402230542724521,-0.0531173168037809,-0.0316526263838486,-0.0453778434364123,0.0570572939832621,-0.2519526640618027,0.3928847459814679,-1.811522631554078,0.08861577704779822,-0.3065259303039573
2014-08-14,1999.9,0.0109098389863003,75.17,0.0050680289858012,1407.53,0.0061859246993015,0.0773,0.0944763317945491,-0.2725367906046956,0.0467875195212992,0.0615738314156129,0.037121552721829,0.0529999832001658,0.0968547999803484,-0.1966487404542166,0.6554942454000764,-1.4038294589353466,0.057354779072720116,-0.3255367738048615
2014-08-15,2020.1,0.010049835828375,75.37,0.0026571026660011,1417.82,0.0072840855094841,0.076,0.1353194562984433,-0.2486955583735172,0.0756024273229553,0.0993222238456028,0.05993818696733,0.0854145170960714,0.1386605995108542,-0.1797129732830693,0.9415105254933888,-1.2812306270818494,0.07538126933111328,-0.33411007546958865
2014-08-18,2040.0,0.0098027927178463,75.09,-0.0037219237435859,1425.18,0.0051776408316644,0.076,0.1716412619416563,-0.2347821427643385,0.1086545296583284,0.142403427322191,0.0861990148296027,0.1222651417071738,0.1757307824386984,-0.1703270393276408,1.1957691874901029,-1.2097067832745063,0.08544224711205362,-0.35704728447151246
2014-08-19,2062.4,0.0109205453466608,75.95,0.0113878349299893,1437.6,0.0086769349542921,0.0803,0.205949657508158,-0.2452768090422386,0.1311831786924734,0.1714647495781167,0.104095398148362,0.1467717619036493,0.2105106497601134,-0.1786405168442994,1.4358477181873528,-1.26825043312645,0.101854259359796,-0.39204857094588796
2014-08-20,2080.0,0.0084975405104407,76.7,0.0098264793314287,1447.5,0.0068628739778011,0.0803,0.2433912423588986,-0.1994678206393042,0.1687940684642743,0.2205714351759498,0.1341645049562364,0.1889906028977667,0.2484019849717024,-0.1453257151909129,1.6975503467383903,-1.0323396568469658,0.10922673740266226,-0.38845842353707094
2014-08-21,2089.5,0.0045569091926063,78.14,0.0186003812537139,1461.75,0.0097964176086294,0.0791999999999999,0.2708983288266111,-0.1606889711877196,0.1971517538941331,0.2577578979337099,0.1568338567991181,0.220978356111525,0.2763277514436245,-0.1170847009963888,1.8900356202082615,-0.8324456133314109,0.11406447202749295,-0.3816673272992447
2014-08-22,2084.6,-0.0023478125827482,78.45,0.003959389552117,1446.6,-0.0104183726405996,0.0791999999999999,0.2834332257938993,-0.0914320419430964,0.2366969128756547,0.3118740512894871,0.1879458916861009,0.2677804072403494,0.290892315839258,-0.0665345695161744,1.9778275574426143,-0.4753889533615443,0.09548733410779844,-0.35921244918344586
2014-08-25,2085.3,0.0003357394693282,78.46,0.0001274616023647,1454.67,0.0055630953427565,0.0803999999999999,0.2711081272495831,-0.0760912220969474,0.1868475547608408,0.246126780449685,0.1479406769404717,0.2089177835200144,0.280909894300661,-0.0564881213147158,1.8983738552845373,-0.3963113491195985,0.12316745030911153,-0.28500900561696185
2014-08-26,2069.5,-0.0076056975857628,77.62,-0.0107638148406461,1443.32,-0.007833055347469,0.0806,0.2685178247359877,-0.0745882839595466,0.2076598534608434,0.2735617373057906,0.1640741664397772,0.2318721012363567,0.2791414028528998,-0.0555452848230421,1.8800984267867416,-0.3886259830726074,0.10444365829621047,-0.3064603851959034
2014-08-27,2096.5,0.0129622554220301,77.93,0.0039858619147092,1447.91,0.0031751219073782,0.0818,0.2385842135531354,-0.1107238052730161,0.1717531284585317,0.2261122587476612,0.135951133255626,0.191828419326089,0.2478230602442755,-0.082238781954582,1.6918364101034695,-0.5824389905047674,0.10263308029750945,-0.3025522245991052
2014-08-28,2083.0,-0.0064601253498453,74.59,-0.0438045378883977,1423.78,-0.0168058306634337,0.0798,0.279501837239601,-0.0956540619246413,0.1834603948588106,0.2403493311264339,0.1448791952119828,0.2038942212523143,0.2896704199913903,-0.0711347595942778,1.982887564440148,-0.5038033575128644,0.13462264202761817,-0.2995482831769556
2014-08-29,2055.0,-0.0135333143306369,73.21,-0.0186744263085206,1400.71,-0.0163360557473965,0.0765,0.2540691249009261,-0.241561921737329,0.1105608251270962,0.1501630677537403,0.0870690712196852,0.1280335331641567,0.2679922733989098,-0.1738818186335545,1.823073748487506,-1.1891120243273527,0.1670000536812409,-0.36959545490148576
2014-09-01,2034.9,-0.0098291703101913,73.68,0.0063993682885001,1392.4,-0.0059503739697316,0.0771999999999999,0.2058524888980126,-0.3003039415795641,0.0436817154709037,0.0590769201895348,0.0346596749179058,0.0505190383204317,0.2174628958774627,-0.2174778805673586,1.492620406798511,-1.495254444126402,0.1711928139801068,-0.3508229798999959
2014-09-02,2042.1,0.0035320125018717,73.76,0.0010851873012869,1400.35,0.0056933284212733,0.0783,0.1710108862088409,-0.2754605032642188,0.0198984686559147,0.0266825730181789,0.0158928251301659,0.0227313953254169,0.1799379916197085,-0.201045331298968,1.25518601917063,-1.3719046406812097,0.15511806107867496,-0.29819189858963585
2014-09-03,2115.0,0.0350761223583628,78.5,0.0622820455400243,1449.29,0.034351575963407,0.0775,0.1802295562634925,-0.2684229686079557,0.0415970105961962,0.0560625613224895,0.0330390300139605,0.0475878403830114,0.189984986557594,-0.1964214825524134,1.3230749661621932,-1.3370074602664406,0.147190526249532,-0.3160108089909671
2014-09-04,2131.5,0.0077711447248867,79.39,0.0112737909486592,1457.34,0.0055390748613079,0.0766,0.289836559783036,-0.0663533680422079,0.169303056483173,0.2365383013455063,0.1372192474087754,0.2049109247939571,0.3035715583510396,-0.0471207958624474,2.1312758594662347,-0.3333920467367042,0.15261731237426063,-0.271264292836165
2014-09-05,2163.0,0.0146701897477938,80.25,0.0107743462731032,1474.71,0.0118485040908432,0.0753,0.3106927086691411,-0.0300115094534037,0.1877675288394606,0.262582122599146,0.1522368286185214,0.2275028960025842,0.3252290506784357,-0.0215759836800854,2.285116405260364,-0.1528560453559187,0.15845588005061964,-0.257514405455988
2014-09-08,2153.3,-0.0044945978404963,78.69,-0.0196306794632332,1464.76,-0.0067699537689208,0.0725,0.3524975865429052,0.0038791914141939,0.2288659550949857,0.3188716946059331,0.1860310612448365,0.2762571054333071,0.3680234118248328,0.0021996800383504,2.5934432325055936,0.0155261834074901,0.16646652529806877,-0.27237791401911327
2014-09-09,2163.6,0.0047719518847095,79.41,0.0091082223602276,1468.17,0.002325320779236,0.0758,0.3343861689532958,-0.0564965453681104,0.2013078917532731,0.281942343743141,0.1637076726081634,0.2443550803635337,0.3494649550641765,-0.0400929555664853,2.478795052183605,-0.2874059148772433,0.17067849634513246,-0.3008516257316442
2014-09-10,2163.0,-0.0002773540442131,78.67,-0.0093624165659684,1468.55,0.0002587921232673,0.0773,0.3448457557724946,-0.0281619841615386,0.2072258015256351,0.2905321967691852,0.1685028963495971,0.2516170394295536,0.3603317245242701,-0.0202512060689833,2.556254985263832,-0.1452560299221582,0.17634285942289749,-0.27977902359109225
